id,location_id,date,weather,max_temp_c,min_temp_c,avg_temp_c,precipitation_mm,humidity_pct,wind_speed_mps
355,3,2021-12-17,雨,7.4,-3.4,2.0,10.0,70.9,3.9
356,4,2021-12-17,雨,9.9,-1.0,4.5,11.2,82.1,4.5
357,1,2021-12-18,曇り,8.2,-2.4,2.9,0.0,61.6,3.3
358,2,2021-12-18,晴れ,11.1,0.0,5.5,0.0,54.0,2.6
359,3,2021-12-18,晴れ,4.3,-6.5,-1.1,0.0,35.2,3.5
360,4,2021-12-18,晴れ,7.3,-3.5,1.9,0.0,42.2,1.9
361,1,2021-12-19,晴れ,9.5,-1.7,3.9,0.0,45.9,3.4
362,2,2021-12-19,晴れ,11.5,0.0,5.8,0.0,52.1,2.9
363,3,2021-12-19,晴れ,5.6,-5.7,-0.1,0.0,44.1,2.0
364,4,2021-12-19,曇り,5.5,-5.3,0.1,0.0,50.4,1.8
365,1,2021-12-20,晴れ,9.7,-1.5,4.1,0.0,48.2,3.2
366,2,2021-12-20,曇り,10.4,-0.9,4.8,0.0,50.8,3.0
367,3,2021-12-20,晴れ,2.4,-8.3,-3.0,0.0,41.0,2.5
368,4,2021-12-20,晴れ,8.6,-2.9,2.8,0.0,56.2,2.9
369,1,2021-12-21,晴れ,11.1,0.1,5.6,0.0,41.1,3.1
370,2,2021-12-21,晴れ,11.9,0.8,6.4,0.0,49.6,1.6
371,3,2021-12-21,晴れ,8.9,-2.6,3.2,0.0,38.7,3.4
372,4,2021-12-21,曇り,7.1,-3.6,1.7,0.0,55.7,3.4
373,1,2021-12-22,晴れ,12.7,1.5,7.1,0.0,46.5,4.8
374,2,2021-12-22,晴れ,14.0,2.6,8.3,0.0,50.7,1.3
375,3,2021-12-22,晴れ,7.1,-3.9,1.6,0.0,40.0,3.0
376,4,2021-12-22,曇り,9.5,-1.5,4.0,0.0,58.5,2.7
377,1,2021-12-23,晴れ,13.6,2.5,8.1,0.0,45.9,3.4
378,2,2021-12-23,曇り,14.2,3.1,8.7,0.0,60.9,1.5
379,3,2021-12-23,晴れ,9.1,-2.1,3.5,0.0,42.1,0.8
380,4,2021-12-23,曇り,9.4,-1.3,4.0,0.0,48.1,2.8
381,1,2021-12-24,曇り,12.7,1.8,7.2,0.0,66.7,2.4
382,2,2021-12-24,晴れ,13.0,2.1,7.5,0.0,49.6,2.7
383,3,2021-12-24,曇り,8.3,-2.7,2.8,0.0,63.0,2.5
384,4,2021-12-24,曇り,9.9,-0.9,4.5,0.0,55.3,1.7
385,1,2021-12-25,曇り,11.8,1.1,6.5,0.0,55.2,1.9
386,2,2021-12-25,晴れ,13.9,2.9,8.4,0.0,45.8,0.5
387,3,2021-12-25,晴れ,7.9,-2.9,2.5,0.0,48.5,1.7
388,4,2021-12-25,曇り,12.7,1.4,7.0,0.0,57.0,1.2
389,1,2021-12-26,晴れ,8.5,-2.7,2.9,0.0,47.3,3.5
390,2,2021-12-26,晴れ,10.1,-1.2,4.5,0.0,42.6,3.2
391,3,2021-12-26,晴れ,4.6,-6.7,-1.1,0.0,52.1,3.4
392,4,2021-12-26,曇り,7.5,-3.8,1.9,0.0,55.4,1.3
393,1,2021-12-27,曇り,7.9,-3.0,2.5,0.0,55.9,0.8
394,2,2021-12-27,曇り,10.7,-0.6,5.0,0.0,69.2,2.7
395,3,2021-12-27,晴れ,5.0,-6.3,-0.6,0.0,37.4,1.8
396,4,2021-12-27,晴れ,7.2,-4.0,1.6,0.0,38.5,1.2
397,1,2021-12-28,晴れ,8.0,-2.9,2.5,0.0,43.2,1.9
398,2,2021-12-28,晴れ,10.3,-1.0,4.7,0.0,43.6,2.0
399,3,2021-12-28,晴れ,5.7,-5.6,0.1,0.0,52.5,3.1
400,4,2021-12-28,曇り,8.2,-3.2,2.5,0.0,51.8,2.5
401,1,2021-12-29,晴れ,10.9,-0.4,5.2,0.0,38.1,2.4
402,2,2021-12-29,晴れ,9.0,-1.8,3.6,0.0,49.4,3.9
403,3,2021-12-29,晴れ,6.9,-4.5,1.2,0.0,39.0,2.5
404,4,2021-12-29,晴れ,7.3,-3.7,1.8,0.0,42.8,3.8
405,1,2021-12-30,晴れ,9.2,-1.5,3.8,0.0,42.0,0.2
406,2,2021-12-30,晴れ,10.1,-0.7,4.7,0.0,48.0,2.7
407,3,2021-12-30,晴れ,7.6,-3.7,1.9,0.0,44.6,0.2
408,4,2021-12-30,晴れ,8.9,-2.2,3.4,0.0,53.1,2.8
409,1,2021-12-31,雪,9.5,-1.4,4.0,4.5,62.1,2.9
410,2,2021-12-31,雨,11.5,0.3,5.9,4.2,74.6,4.2
411,3,2021-12-31,雪,5.9,-5.2,0.4,8.5,69.8,3.0
412,4,2021-12-31,雪,7.3,-3.6,1.8,7.0,74.3,2.7
413,1,2022-01-01,晴れ,11.1,-0.1,5.5,0.0,42.1,1.4
414,2,2022-01-01,曇り,11.6,0.4,6.0,0.0,57.2,3.8
415,3,2022-01-01,晴れ,4.9,-6.0,-0.5,0.0,41.0,1.0
416,4,2022-01-01,晴れ,7.3,-3.6,1.8,0.0,46.4,0.2
417,1,2022-01-02,雨,8.4,-2.7,2.9,6.2,77.7,5.3
418,2,2022-01-02,雪,6.4,-4.1,1.2,5.2,70.2,2.6
419,3,2022-01-02,雨,5.6,-5.8,-0.1,19.4,75.5,3.0
420,4,2022-01-02,雪,3.9,-6.7,-1.4,3.9,73.6,2.6
421,1,2022-01-03,雪,10.9,0.0,5.5,3.9,53.4,2.2
422,2,2022-01-03,雨,11.7,0.8,6.2,9.1,82.2,3.5
423,3,2022-01-03,雨,6.7,-4.3,1.2,6.1,76.0,3.7
424,4,2022-01-03,雨,8.8,-2.1,3.4,4.0,68.2,3.6
425,1,2022-01-04,晴れ,10.5,-0.5,5.0,0.0,59.1,3.2
426,2,2022-01-04,晴れ,10.0,-0.8,4.6,0.0,57.0,2.9
427,3,2022-01-04,曇り,6.1,-4.9,0.6,0.0,69.2,0.7
428,4,2022-01-04,晴れ,7.9,-3.0,2.5,0.0,37.7,3.0
429,1,2022-01-05,晴れ,10.2,-0.8,4.7,0.0,51.9,1.7
430,2,2022-01-05,晴れ,8.7,-1.8,3.4,0.0,37.2,2.8
431,3,2022-01-05,晴れ,4.8,-6.0,-0.6,0.0,49.2,0.7
432,4,2022-01-05,晴れ,8.4,-2.6,2.9,0.0,49.7,1.3
433,1,2022-01-06,雨,8.9,-2.3,3.3,17.0,70.9,4.6
434,2,2022-01-06,雨,7.9,-2.9,2.5,28.6,77.2,4.4
435,3,2022-01-06,雨,4.3,-6.9,-1.3,10.6,77.4,4.1
436,4,2022-01-06,雨,6.9,-4.3,1.3,30.1,88.1,5.6
437,1,2022-01-07,曇り,9.2,-1.8,3.7,0.0,59.1,1.9
438,2,2022-01-07,晴れ,9.9,-1.1,4.4,0.0,44.9,3.0
439,3,2022-01-07,晴れ,3.8,-7.0,-1.6,0.0,39.8,2.4
440,4,2022-01-07,晴れ,7.2,-3.8,1.7,0.0,47.9,1.8
441,1,2022-01-08,晴れ,6.1,-4.7,0.7,0.0,50.1,2.9
442,2,2022-01-08,曇り,7.5,-3.4,2.0,0.0,54.1,2.0
443,3,2022-01-08,晴れ,2.3,-8.6,-3.1,0.0,45.6,3.0
444,4,2022-01-08,晴れ,4.0,-6.8,-1.4,0.0,40.3,3.1
445,1,2022-01-09,晴れ,5.9,-4.5,0.7,0.0,46.5,1.1
446,2,2022-01-09,曇り,10.5,-0.7,4.9,0.0,58.3,4.9
447,3,2022-01-09,晴れ,4.8,-6.3,-0.8,0.0,38.8,3.0
448,4,2022-01-09,晴れ,6.5,-4.5,1.0,0.0,42.8,1.2
449,1,2022-01-10,曇り,8.9,-2.2,3.4,0.0,58.8,2.1
450,2,2022-01-10,晴れ,10.1,-1.1,4.5,0.0,66.0,2.7
451,3,2022-01-10,晴れ,4.0,-7.0,-1.5,0.0,44.0,0.6
452,4,2022-01-10,晴れ,6.6,-4.4,1.1,0.0,47.9,1.8
453,1,2022-01-11,雨,9.0,-2.0,3.5,14.3,74.4,5.5
454,2,2022-01-11,雪,8.6,-2.2,3.2,3.8,62.8,2.3
455,3,2022-01-11,雨,6.1,-5.2,0.4,11.5,68.1,3.6
456,4,2022-01-11,雨,6.8,-4.2,1.3,17.5,89.7,4.8
457,1,2022-01-12,晴れ,8.0,-2.7,2.6,0.0,43.1,3.8
458,2,2022-01-12,曇り,8.7,-2.1,3.3,0.0,64.6,0.7
459,3,2022-01-12,晴れ,4.0,-6.9,-1.5,0.0,44.5,1.3
460,4,2022-01-12,晴れ,6.7,-4.2,1.2,0.0,44.4,3.0
461,1,2022-01-13,雨,8.5,-2.6,3.0,12.8,71.9,4.0
462,2,2022-01-13,雨,9.3,-1.8,3.8,3.9,66.6,3.8
463,3,2022-01-13,雪,3.2,-7.8,-2.3,6.7,74.8,2.3
464,4,2022-01-13,雪,5.0,-5.9,-0.5,0.7,73.2,2.2
465,1,2022-01-14,晴れ,6.1,-4.8,0.6,0.0,45.9,4.2
466,2,2022-01-14,曇り,7.1,-3.8,1.6,0.0,51.0,1.4
467,3,2022-01-14,晴れ,3.2,-8.0,-2.4,0.0,45.0,1.8
468,4,2022-01-14,晴れ,3.9,-6.9,-1.5,0.0,46.9,1.1
469,1,2022-01-15,曇り,7.8,-3.2,2.3,0.0,57.2,2.3
470,2,2022-01-15,晴れ,8.7,-2.4,3.1,0.0,43.5,2.5
471,3,2022-01-15,晴れ,4.2,-7.0,-1.4,0.0,38.7,0.6
472,4,2022-01-15,曇り,5.4,-5.6,-0.1,0.0,62.8,1.2
473,1,2022-01-16,晴れ,7.2,-3.6,1.8,0.0,49.5,3.4
474,2,2022-01-16,晴れ,10.5,-0.8,4.8,0.0,48.0,4.0
475,3,2022-01-16,晴れ,4.8,-6.4,-0.8,0.0,44.6,3.8
476,4,2022-01-16,曇り,6.2,-4.8,0.7,0.0,64.6,3.5
477,1,2022-01-17,雨,9.2,-1.8,3.7,8.8,67.8,2.4
478,2,2022-01-17,雨,10.4,-0.6,4.9,6.0,76.6,3.7
479,3,2022-01-17,雪,5.3,-5.8,-0.2,6.7,67.6,1.6
480,4,2022-01-17,雪,8.1,-3.1,2.5,3.5,60.9,2.4
481,1,2022-01-18,晴れ,10.5,-0.5,5.0,0.0,47.0,1.4
482,2,2022-01-18,晴れ,11.7,0.6,6.1,0.0,54.3,1.6
483,3,2022-01-18,晴れ,5.5,-5.4,0.0,0.0,35.4,1.7
484,4,2022-01-18,曇り,8.7,-2.3,3.2,0.0,61.2,2.1
485,1,2022-01-19,晴れ,9.8,-1.0,4.4,0.0,32.4,2.3
486,2,2022-01-19,曇り,12.1,1.0,6.5,0.0,58.5,1.8
487,3,2022-01-19,晴れ,9.8,-1.9,4.0,0.0,50.1,2.8
488,4,2022-01-19,曇り,8.2,-2.7,2.7,0.0,61.7,1.7
489,1,2022-01-20,曇り,9.1,-1.7,3.7,0.0,64.2,3.8
490,2,2022-01-20,晴れ,11.3,0.2,5.8,0.0,47.2,2.3
491,3,2022-01-20,曇り,4.3,-6.5,-1.1,0.0,65.8,1.9
492,4,2022-01-20,曇り,8.0,-3.0,2.5,0.0,59.9,0.8
493,1,2022-01-21,晴れ,11.3,0.1,5.7,0.0,42.0,1.7
494,2,2022-01-21,晴れ,10.8,-0.1,5.4,0.0,39.4,0.2
495,3,2022-01-21,曇り,3.8,-6.8,-1.5,0.0,51.9,3.5
496,4,2022-01-21,晴れ,8.3,-2.7,2.8,0.0,48.3,2.5
497,1,2022-01-22,晴れ,9.8,-1.2,4.3,0.0,56.1,2.2
498,2,2022-01-22,晴れ,10.3,-0.7,4.8,0.0,49.5,3.6
499,3,2022-01-22,晴れ,4.6,-6.2,-0.8,0.0,45.9,3.0
500,4,2022-01-22,晴れ,7.9,-3.2,2.4,0.0,48.8,3.2
501,1,2022-01-23,晴れ,10.6,-0.2,5.2,0.0,47.0,0.6
502,2,2022-01-23,曇り,12.9,1.7,7.3,0.0,58.2,1.3
503,3,2022-01-23,晴れ,7.1,-3.9,1.6,0.0,48.6,3.0
504,4,2022-01-23,晴れ,10.8,-0.5,5.2,0.0,46.5,0.9
505,1,2022-01-24,雪,11.3,0.3,5.8,7.5,63.1,1.6
506,2,2022-01-24,雪,11.5,0.6,6.0,6.0,65.9,2.5
507,3,2022-01-24,雪,5.9,-4.9,0.5,0.5,66.5,2.4
508,4,2022-01-24,雨,9.5,-1.5,4.0,6.9,80.7,4.4
509,1,2022-01-25,晴れ,12.4,1.3,6.9,0.0,47.5,2.7
510,2,2022-01-25,晴れ,13.2,2.1,7.6,0.0,53.3,2.4
511,3,2022-01-25,晴れ,5.9,-4.7,0.6,0.0,39.6,2.9
512,4,2022-01-25,晴れ,9.4,-1.4,4.0,0.0,54.0,2.2
513,1,2022-01-26,晴れ,12.4,1.2,6.8,0.0,47.0,3.9
514,2,2022-01-26,晴れ,10.3,-0.3,5.0,0.0,57.0,4.0
515,3,2022-01-26,晴れ,7.9,-3.3,2.3,0.0,48.0,0.5
516,4,2022-01-26,晴れ,10.3,-0.8,4.8,0.0,48.8,0.6
517,1,2022-01-27,曇り,9.3,-1.4,4.0,0.0,54.3,4.4
518,2,2022-01-27,晴れ,11.7,0.6,6.1,0.0,46.0,3.1
519,3,2022-01-27,晴れ,5.1,-5.7,-0.3,0.0,49.0,4.2
520,4,2022-01-27,晴れ,6.4,-4.2,1.1,0.0,47.5,2.0
521,1,2022-01-28,晴れ,8.5,-2.2,3.1,0.0,42.8,3.0
522,2,2022-01-28,曇り,11.5,0.4,6.0,0.0,57.3,1.1
523,3,2022-01-28,曇り,3.2,-7.2,-2.0,0.0,66.7,0.3
524,4,2022-01-28,晴れ,8.0,-3.0,2.5,0.0,53.7,0.5
525,1,2022-01-29,晴れ,11.6,0.4,6.0,0.0,46.8,1.9
526,2,2022-01-29,晴れ,12.0,0.8,6.4,0.0,61.9,4.9
527,3,2022-01-29,晴れ,8.1,-3.3,2.4,0.0,52.5,2.7
528,4,2022-01-29,晴れ,7.5,-3.3,2.1,0.0,55.1,0.2
529,1,2022-01-30,晴れ,8.1,-2.6,2.8,0.0,47.6,0.2
530,2,2022-01-30,晴れ,10.6,-0.4,5.1,0.0,54.2,2.1
531,3,2022-01-30,晴れ,6.5,-4.7,0.9,0.0,63.4,2.9
532,4,2022-01-30,晴れ,7.6,-3.4,2.1,0.0,45.4,1.8
533,1,2022-01-31,晴れ,10.9,-0.1,5.4,0.0,36.5,3.5
534,2,2022-01-31,晴れ,11.1,0.1,5.6,0.0,46.4,3.3
535,3,2022-01-31,曇り,5.8,-5.1,0.4,0.0,60.6,1.1
536,4,2022-01-31,曇り,7.3,-3.4,1.9,0.0,64.5,1.9
537,1,2022-02-01,雨,10.1,-1.0,4.5,2.9,85.1,4.9
538,2,2022-02-01,雨,12.0,0.6,6.3,9.7,71.6,3.8
539,3,2022-02-01,雪,3.5,-7.2,-1.9,6.7,65.4,3.7
540,4,2022-02-01,雨,8.7,-2.6,3.0,14.2,80.6,3.5
541,1,2022-02-02,雪,7.5,-3.4,2.0,3.4,78.2,3.0
542,2,2022-02-02,雨,7.0,-3.7,1.6,14.3,68.9,4.6
543,3,2022-02-02,雪,4.3,-6.8,-1.2,6.3,72.3,2.4
544,4,2022-02-02,雨,7.8,-3.6,2.1,11.8,78.5,4.7
545,1,2022-02-03,晴れ,11.1,-0.1,5.5,0.0,54.9,1.3
546,2,2022-02-03,晴れ,11.9,0.6,6.2,0.0,52.8,1.9
547,3,2022-02-03,晴れ,5.3,-5.6,-0.1,0.0,39.0,2.6
548,4,2022-02-03,晴れ,7.0,-3.8,1.6,0.0,53.8,1.7
549,1,2022-02-04,雨,9.3,-1.8,3.8,13.6,79.5,2.1
550,2,2022-02-04,雪,7.9,-2.8,2.6,8.9,60.8,1.6
551,3,2022-02-04,雪,4.3,-6.7,-1.2,2.1,58.1,3.7
552,4,2022-02-04,雨,5.4,-5.4,0.0,5.3,74.7,3.3
553,1,2022-02-05,晴れ,10.1,-0.8,4.6,0.0,40.7,2.0
554,2,2022-02-05,晴れ,11.6,0.5,6.0,0.0,44.0,4.2
555,3,2022-02-05,曇り,6.3,-4.8,0.8,0.0,60.6,1.6
556,4,2022-02-05,晴れ,8.2,-2.8,2.7,0.0,55.8,3.6
557,1,2022-02-06,曇り,7.7,-2.8,2.5,0.0,72.1,2.0
558,2,2022-02-06,晴れ,10.0,-0.9,4.5,0.0,43.9,0.5
559,3,2022-02-06,晴れ,6.8,-4.5,1.1,0.0,35.9,1.5
560,4,2022-02-06,曇り,6.8,-4.0,1.4,0.0,58.8,1.9
561,1,2022-02-07,晴れ,10.0,-1.6,4.2,0.0,41.4,2.1
562,2,2022-02-07,晴れ,6.9,-4.0,1.5,0.0,47.3,1.1
563,3,2022-02-07,晴れ,1.1,-9.6,-4.2,0.0,39.8,1.7
564,4,2022-02-07,晴れ,4.3,-6.6,-1.1,0.0,45.4,1.6
565,1,2022-02-08,曇り,6.9,-4.1,1.4,0.0,62.0,2.2
566,2,2022-02-08,晴れ,7.7,-3.3,2.2,0.0,49.6,3.6
567,3,2022-02-08,曇り,1.5,-9.3,-3.9,0.0,59.0,1.6
568,4,2022-02-08,晴れ,3.9,-6.9,-1.5,0.0,52.3,2.9
569,1,2022-02-09,曇り,8.5,-2.3,3.1,0.0,58.3,1.8
570,2,2022-02-09,曇り,9.7,-1.2,4.2,0.0,50.3,1.6
571,3,2022-02-09,曇り,3.7,-7.1,-1.7,0.0,55.9,2.4
572,4,2022-02-09,晴れ,7.1,-3.9,1.6,0.0,48.8,2.0
573,1,2022-02-10,晴れ,9.6,-1.6,4.0,0.0,53.6,1.7
574,2,2022-02-10,曇り,10.3,-0.9,4.7,0.0,64.5,2.5
575,3,2022-02-10,晴れ,3.6,-7.3,-1.8,0.0,53.9,4.1
576,4,2022-02-10,晴れ,5.9,-5.0,0.5,0.0,59.1,2.1
577,1,2022-02-11,曇り,10.4,-0.6,4.9,0.0,52.7,2.1
578,2,2022-02-11,晴れ,11.4,0.4,5.9,0.0,45.5,1.8
579,3,2022-02-11,曇り,6.5,-4.6,1.0,0.0,54.2,5.0
580,4,2022-02-11,晴れ,9.3,-1.9,3.7,0.0,53.2,3.5
581,1,2022-02-12,晴れ,11.0,-0.1,5.5,0.0,46.7,2.6
582,2,2022-02-12,曇り,10.5,-0.4,5.0,0.0,69.7,3.0
583,3,2022-02-12,曇り,5.8,-5.2,0.3,0.0,62.8,1.5
584,4,2022-02-12,晴れ,8.7,-2.4,3.1,0.0,41.2,0.2
585,1,2022-02-13,雨,12.7,1.3,7.0,34.1,71.8,3.0
586,2,2022-02-13,雨,11.7,0.6,6.1,0.5,73.7,5.1
587,3,2022-02-13,雨,6.4,-4.6,0.9,12.9,73.9,2.1
588,4,2022-02-13,雨,8.2,-2.8,2.7,14.4,86.3,3.6
589,1,2022-02-14,晴れ,9.0,-1.7,3.6,0.0,46.3,3.5
590,2,2022-02-14,晴れ,11.5,0.4,6.0,0.0,37.3,2.4
591,3,2022-02-14,晴れ,6.7,-4.4,1.1,0.0,40.4,2.9
592,4,2022-02-14,晴れ,9.8,-1.5,4.2,0.0,51.3,1.3
593,1,2022-02-15,曇り,11.2,0.3,5.8,0.0,54.2,2.7
594,2,2022-02-15,晴れ,11.8,0.9,6.4,0.0,43.4,3.0
595,3,2022-02-15,曇り,5.4,-5.3,0.1,0.0,57.9,3.0
596,4,2022-02-15,曇り,7.4,-3.2,2.1,0.0,75.9,2.2
597,1,2022-02-16,曇り,11.4,0.3,5.9,0.0,52.4,2.1
598,2,2022-02-16,晴れ,10.8,0.0,5.4,0.0,49.2,1.9
599,3,2022-02-16,晴れ,6.6,-4.4,1.1,0.0,36.3,3.1
600,4,2022-02-16,晴れ,8.6,-2.3,3.1,0.0,47.9,2.0
601,1,2022-02-17,晴れ,9.4,-1.1,4.2,0.0,46.5,2.1
602,2,2022-02-17,晴れ,12.6,1.5,7.0,0.0,56.4,1.9
603,3,2022-02-17,曇り,7.0,-3.9,1.6,0.0,52.6,3.3
604,4,2022-02-17,晴れ,9.4,-1.5,4.0,0.0,46.1,2.5
605,1,2022-02-18,曇り,13.4,2.4,7.9,0.0,62.6,3.4
606,2,2022-02-18,曇り,13.6,2.6,8.1,0.0,57.2,2.5
607,3,2022-02-18,晴れ,9.0,-2.1,3.5,0.0,35.6,2.8
608,4,2022-02-18,晴れ,11.0,0.0,5.5,0.0,44.1,1.7
609,1,2022-02-19,雨,11.8,0.7,6.2,37.3,75.8,4.6
610,2,2022-02-19,雨,12.4,1.4,6.9,5.1,63.4,2.9
611,3,2022-02-19,雨,7.4,-3.7,1.9,13.2,82.0,3.8
612,4,2022-02-19,雨,9.8,-1.3,4.2,7.9,94.3,2.4
613,1,2022-02-20,曇り,8.9,-2.0,3.5,0.0,55.9,1.6
614,2,2022-02-20,晴れ,9.9,-1.1,4.4,0.0,42.2,2.1
615,3,2022-02-20,晴れ,3.0,-7.6,-2.3,0.0,41.3,1.7
616,4,2022-02-20,晴れ,7.7,-3.4,2.2,0.0,52.8,1.6
617,1,2022-02-21,晴れ,8.1,-2.9,2.6,0.0,44.5,1.2
618,2,2022-02-21,曇り,10.0,-1.3,4.3,0.0,60.2,1.6
619,3,2022-02-21,晴れ,4.5,-6.7,-1.1,0.0,51.1,1.5
620,4,2022-02-21,晴れ,5.3,-5.7,-0.2,0.0,57.2,1.7
621,1,2022-02-22,晴れ,11.3,0.2,5.8,0.0,47.2,4.3
622,2,2022-02-22,曇り,13.4,2.0,7.7,0.0,59.4,3.6
623,3,2022-02-22,晴れ,7.2,-4.0,1.6,0.0,48.4,0.7
624,4,2022-02-22,曇り,9.9,-1.4,4.2,0.0,57.6,1.9
625,1,2022-02-23,雨,13.5,2.0,7.8,0.5,65.3,2.5
626,2,2022-02-23,雨,14.3,2.8,8.6,40.5,76.7,4.1
627,3,2022-02-23,雪,7.9,-3.3,2.3,6.8,67.2,1.6
628,4,2022-02-23,雨,9.6,-1.5,4.0,5.6,85.4,3.3
629,1,2022-02-24,曇り,13.4,1.9,7.7,0.0,57.3,2.0
630,2,2022-02-24,曇り,13.6,2.2,7.9,0.0,55.7,3.2
631,3,2022-02-24,曇り,7.4,-3.7,1.9,0.0,65.5,1.0
632,4,2022-02-24,晴れ,11.1,-0.3,5.4,0.0,56.7,2.2
633,1,2022-02-25,曇り,12.4,1.3,6.9,0.0,60.3,3.5
634,2,2022-02-25,晴れ,15.0,3.4,9.2,0.0,57.5,2.7
635,3,2022-02-25,晴れ,9.0,-2.3,3.4,0.0,43.1,4.9
636,4,2022-02-25,晴れ,10.1,-1.0,4.5,0.0,44.7,1.9
637,1,2022-02-26,雨,13.5,2.1,7.8,12.2,75.4,3.7
638,2,2022-02-26,雨,12.9,1.8,7.4,12.2,77.4,3.1
639,3,2022-02-26,雨,8.4,-2.8,2.8,6.0,70.7,3.5
640,4,2022-02-26,雨,11.5,0.1,5.8,9.7,70.1,5.2
641,1,2022-02-27,曇り,12.1,0.6,6.3,0.0,66.1,1.3
642,2,2022-02-27,曇り,12.5,1.0,6.8,0.0,55.4,3.6
643,3,2022-02-27,曇り,6.9,-4.5,1.2,0.0,56.9,2.2
644,4,2022-02-27,晴れ,8.8,-2.5,3.2,0.0,38.9,0.8
645,1,2022-02-28,雪,9.0,-2.1,3.5,5.8,73.6,1.6
646,2,2022-02-28,雨,12.2,0.6,6.4,12.0,71.4,3.5
647,3,2022-02-28,雨,4.6,-6.5,-1.0,15.3,91.6,2.2
648,4,2022-02-28,雪,9.0,-2.6,3.2,0.5,62.7,2.7
649,1,2022-03-01,雨,12.2,0.7,6.4,4.6,92.1,3.9
650,2,2022-03-01,雨,13.2,1.6,7.4,13.6,93.1,1.9
651,3,2022-03-01,雪,6.3,-5.0,0.6,4.4,66.3,3.2
652,4,2022-03-01,雪,9.6,-1.8,3.9,3.3,66.2,1.3
653,1,2022-03-02,雨,14.4,2.8,8.6,11.4,83.9,2.7
654,2,2022-03-02,雨,15.4,3.7,9.6,0.5,78.8,3.4
655,3,2022-03-02,雨,10.8,-1.1,4.9,12.6,98.1,2.6
656,4,2022-03-02,雪,11.6,0.1,5.8,12.2,75.0,2.0
657,1,2022-03-03,曇り,13.2,1.5,7.3,0.0,63.5,2.5
658,2,2022-03-03,曇り,14.4,2.7,8.6,0.0,71.6,1.4
659,3,2022-03-03,晴れ,9.2,-2.5,3.3,0.0,48.9,4.3
660,4,2022-03-03,曇り,10.0,-1.4,4.3,0.0,68.6,3.2
661,1,2022-03-04,晴れ,13.2,1.6,7.4,0.0,52.2,1.5
662,2,2022-03-04,晴れ,12.5,1.1,6.8,0.0,55.0,2.6
663,3,2022-03-04,曇り,8.5,-3.1,2.7,0.0,66.6,1.7
664,4,2022-03-04,晴れ,11.2,-0.5,5.3,0.0,47.9,1.8
665,1,2022-03-05,曇り,13.6,1.8,7.7,0.0,72.9,2.0
666,2,2022-03-05,晴れ,15.3,3.3,9.3,0.0,58.3,3.2
667,3,2022-03-05,晴れ,7.7,-3.8,2.0,0.0,46.7,3.3
668,4,2022-03-05,曇り,10.6,-1.0,4.8,0.0,63.7,2.1
669,1,2022-03-06,雪,13.9,1.8,7.9,7.4,76.9,1.3
670,2,2022-03-06,雨,13.5,1.6,7.5,50.4,78.6,2.5
671,3,2022-03-06,雪,6.4,-5.1,0.7,8.3,78.5,1.9
672,4,2022-03-06,雪,11.7,-0.4,5.6,1.4,75.6,3.0
673,1,2022-03-07,晴れ,11.0,-0.7,5.2,0.0,64.3,1.9
674,2,2022-03-07,晴れ,10.4,-1.1,4.7,0.0,52.3,1.2
675,3,2022-03-07,曇り,6.4,-5.4,0.5,0.0,65.3,2.4
676,4,2022-03-07,晴れ,10.0,-2.0,4.0,0.0,55.4,3.0
677,1,2022-03-08,晴れ,13.0,1.1,7.0,0.0,57.5,4.2
678,2,2022-03-08,晴れ,13.4,1.5,7.5,0.0,61.9,0.7
679,3,2022-03-08,晴れ,7.0,-4.6,1.2,0.0,50.9,2.2
680,4,2022-03-08,晴れ,10.1,-1.7,4.2,0.0,51.5,0.8
681,1,2022-03-09,晴れ,15.1,3.3,9.2,0.0,49.0,0.9
682,2,2022-03-09,晴れ,15.5,3.7,9.6,0.0,42.9,1.6
683,3,2022-03-09,曇り,10.7,-1.1,4.8,0.0,64.6,1.2
684,4,2022-03-09,曇り,12.8,1.0,6.9,0.0,71.2,0.8
685,1,2022-03-10,晴れ,18.7,6.4,12.6,0.0,37.0,3.6
686,2,2022-03-10,晴れ,18.8,6.7,12.8,0.0,40.7,3.7
687,3,2022-03-10,晴れ,12.8,0.8,6.8,0.0,57.6,2.5
688,4,2022-03-10,晴れ,14.1,2.3,8.2,0.0,57.4,1.8
689,1,2022-03-11,曇り,14.5,2.6,8.6,0.0,70.9,1.3
690,2,2022-03-11,曇り,14.5,2.7,8.6,0.0,61.0,2.5
691,3,2022-03-11,晴れ,10.4,-1.6,4.4,0.0,48.2,0.6
692,4,2022-03-11,曇り,12.1,0.2,6.1,0.0,63.2,2.8
693,1,2022-03-12,雪,12.9,0.9,6.9,0.5,79.8,3.5
694,2,2022-03-12,雨,14.5,2.3,8.4,32.9,81.3,4.9
695,3,2022-03-12,雨,8.9,-3.2,2.9,23.7,93.7,2.4
696,4,2022-03-12,雨,13.0,0.6,6.8,24.7,79.7,3.5
697,1,2022-03-13,晴れ,15.1,2.9,9.0,0.0,48.6,3.4
698,2,2022-03-13,晴れ,12.9,1.3,7.1,0.0,57.2,3.4
699,3,2022-03-13,晴れ,10.6,-1.6,4.5,0.0,43.2,1.5
700,4,2022-03-13,晴れ,10.9,-0.8,5.0,0.0,49.8,1.4
701,1,2022-03-14,晴れ,13.8,1.8,7.8,0.0,59.3,3.0
